sindex,SiteNum,Spname,LocalRisk,statusredBook,TEX
133,52,חוחית,NT,בסיכון נמוך,poultry
134,2,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,6,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,7,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,9,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,10,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,11,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,14,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,15,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,16,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,18,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,19,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,21,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,22,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,23,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,24,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,27,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,28,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,36,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,37,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,39,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,40,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,42,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,43,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,47,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,48,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
134,49,חמריה חלודת זנב,NT,בסיכון נמוך,poultry
135,1,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,2,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,6,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,9,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,11,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,14,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,16,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,18,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,19,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,21,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,23,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,24,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,27,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,28,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,30,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,33,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,36,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,37,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,38,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,40,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,41,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,42,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,43,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,45,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,47,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,48,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,49,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,51,חנקן אדום גב,NT,בסיכון נמוך,poultry
135,52,חנקן אדום גב,NT,בסיכון נמוך,poultry
136,1,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,2,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,6,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,9,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,10,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,11,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,14,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,16,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,18,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,19,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,20,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,21,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,22,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,23,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,24,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,27,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,28,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,34,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,36,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,37,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,38,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,39,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,40,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,41,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,42,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,43,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,44,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,45,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,46,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,47,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,48,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,49,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,50,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,51,חנקן אדום ראש,NT,בסיכון נמוך,poultry
136,52,חנקן אדום ראש,NT,בסיכון נמוך,poultry
137,1,חנקן נובי,NT,בסיכון נמוך,poultry
137,2,חנקן נובי,NT,בסיכון נמוך,poultry
137,3,חנקן נובי,NT,בסיכון נמוך,poultry
137,4,חנקן נובי,NT,בסיכון נמוך,poultry
137,5,חנקן נובי,NT,בסיכון נמוך,poultry
137,6,חנקן נובי,NT,בסיכון נמוך,poultry
137,7,חנקן נובי,NT,בסיכון נמוך,poultry
137,8,חנקן נובי,NT,בסיכון נמוך,poultry
137,9,חנקן נובי,NT,בסיכון נמוך,poultry
137,10,חנקן נובי,NT,בסיכון נמוך,poultry
137,11,חנקן נובי,NT,בסיכון נמוך,poultry
137,13,חנקן נובי,NT,בסיכון נמוך,poultry
137,14,חנקן נובי,NT,בסיכון נמוך,poultry
137,15,חנקן נובי,NT,בסיכון נמוך,poultry
137,16,חנקן נובי,NT,בסיכון נמוך,poultry
137,17,חנקן נובי,NT,בסיכון נמוך,poultry
137,18,חנקן נובי,NT,בסיכון נמוך,poultry
137,19,חנקן נובי,NT,בסיכון נמוך,poultry
137,21,חנקן נובי,NT,בסיכון נמוך,poultry
137,22,חנקן נובי,NT,בסיכון נמוך,poultry
137,23,חנקן נובי,NT,בסיכון נמוך,poultry
137,24,חנקן נובי,NT,בסיכון נמוך,poultry
137,27,חנקן נובי,NT,בסיכון נמוך,poultry
137,28,חנקן נובי,NT,בסיכון נמוך,poultry
137,29,חנקן נובי,NT,בסיכון נמוך,poultry
137,30,חנקן נובי,NT,בסיכון נמוך,poultry
137,31,חנקן נובי,NT,בסיכון נמוך,poultry
137,32,חנקן נובי,NT,בסיכון נמוך,poultry
137,33,חנקן נובי,NT,בסיכון נמוך,poultry
137,34,חנקן נובי,NT,בסיכון נמוך,poultry
137,35,חנקן נובי,NT,בסיכון נמוך,poultry
137,36,חנקן נובי,NT,בסיכון נמוך,poultry
137,37,חנקן נובי,NT,בסיכון נמוך,poultry
137,38,חנקן נובי,NT,בסיכון נמוך,poultry
137,39,חנקן נובי,NT,בסיכון נמוך,poultry
137,40,חנקן נובי,NT,בסיכון נמוך,poultry
137,41,חנקן נובי,NT,בסיכון נמוך,poultry
137,42,חנקן נובי,NT,בסיכון נמוך,poultry
137,43,חנקן נובי,NT,בסיכון נמוך,poultry
137,44,חנקן נובי,NT,בסיכון נמוך,poultry
137,45,חנקן נובי,NT,בסיכון נמוך,poultry
137,46,חנקן נובי,NT,בסיכון נמוך,poultry
137,47,חנקן נובי,NT,בסיכון נמוך,poultry
137,48,חנקן נובי,NT,בסיכון נמוך,poultry
137,49,חנקן נובי,NT,בסיכון נמוך,poultry
137,50,חנקן נובי,NT,בסיכון נמוך,poultry
137,51,חנקן נובי,NT,בסיכון נמוך,poultry
137,52,חנקן נובי,NT,בסיכון נמוך,poultry
137,53,חנקן נובי,NT,בסיכון נמוך,poultry
137,54,חנקן נובי,NT,בסיכון נמוך,poultry
137,56,חנקן נובי,NT,בסיכון נמוך,poultry
138,1,חסידה לבנה,NT,בסיכון נמוך,poultry
138,2,חסידה לבנה,NT,בסיכון נמוך,poultry
138,6,חסידה לבנה,NT,בסיכון נמוך,poultry
138,7,חסידה לבנה,NT,בסיכון נמוך,poultry
138,9,חסידה לבנה,NT,בסיכון נמוך,poultry
138,10,חסידה לבנה,NT,בסיכון נמוך,poultry
138,11,חסידה לבנה,NT,בסיכון נמוך,poultry
138,13,חסידה לבנה,NT,בסיכון נמוך,poultry
138,18,חסידה לבנה,NT,בסיכון נמוך,poultry
138,19,חסידה לבנה,NT,בסיכון נמוך,poultry
138,21,חסידה לבנה,NT,בסיכון נמוך,poultry
138,23,חסידה לבנה,NT,בסיכון נמוך,poultry
138,24,חסידה לבנה,NT,בסיכון נמוך,poultry
138,27,חסידה לבנה,NT,בסיכון נמוך,poultry
138,28,חסידה לבנה,NT,בסיכון נמוך,poultry
138,37,חסידה לבנה,NT,בסיכון נמוך,poultry
138,40,חסידה לבנה,NT,בסיכון נמוך,poultry
138,41,חסידה לבנה,NT,בסיכון נמוך,poultry
138,42,חסידה לבנה,NT,בסיכון נמוך,poultry
138,43,חסידה לבנה,NT,בסיכון נמוך,poultry
138,44,חסידה לבנה,NT,בסיכון נמוך,poultry
138,47,חסידה לבנה,NT,בסיכון נמוך,poultry
138,48,חסידה לבנה,NT,בסיכון נמוך,poultry
138,49,חסידה לבנה,NT,בסיכון נמוך,poultry
138,50,חסידה לבנה,NT,בסיכון נמוך,poultry
138,51,חסידה לבנה,NT,בסיכון נמוך,poultry
138,52,חסידה לבנה,NT,בסיכון נמוך,poultry
139,1,חרדון מדבר,NT,בסיכון נמוך,reptiles
139,18,חרדון מדבר,NT,בסיכון נמוך,reptiles
139,19,חרדון מדבר,NT,בסיכון נמוך,reptiles
139,41,חרדון מדבר,NT,בסיכון נמוך,reptiles
139,46,חרדון מדבר,NT,בסיכון נמוך,reptiles
139,47,חרדון מדבר,NT,בסיכון נמוך,reptiles
139,51,חרדון מדבר,NT,בסיכון נמוך,reptiles
140,37,טבלן גמד,NT,בסיכון נמוך,poultry
141,1,כוס החורבות,NT,בסיכון נמוך,poultry
141,2,כוס החורבות,NT,בסיכון נמוך,poultry
141,6,כוס החורבות,NT,בסיכון נמוך,poultry
141,9,כוס החורבות,NT,בסיכון נמוך,poultry
141,10,כוס החורבות,NT,בסיכון נמוך,poultry
141,14,כוס החורבות,NT,בסיכון נמוך,poultry
141,18,כוס החורבות,NT,בסיכון נמוך,poultry
141,19,כוס החורבות,NT,בסיכון נמוך,poultry
141,21,כוס החורבות,NT,בסיכון נמוך,poultry
141,22,כוס החורבות,NT,בסיכון נמוך,poultry
141,23,כוס החורבות,NT,בסיכון נמוך,poultry
141,24,כוס החורבות,NT,בסיכון נמוך,poultry
141,27,כוס החורבות,NT,בסיכון נמוך,poultry
141,28,כוס החורבות,NT,בסיכון נמוך,poultry
141,32,כוס החורבות,NT,בסיכון נמוך,poultry
141,37,כוס החורבות,NT,בסיכון נמוך,poultry
141,40,כוס החורבות,NT,בסיכון נמוך,poultry
141,42,כוס החורבות,NT,בסיכון נמוך,poultry
141,43,כוס החורבות,NT,בסיכון נמוך,poultry
141,44,כוס החורבות,NT,בסיכון נמוך,poultry
141,45,כוס החורבות,NT,בסיכון נמוך,poultry
141,46,כוס החורבות,NT,בסיכון נמוך,poultry
141,47,כוס החורבות,NT,בסיכון נמוך,poultry
141,48,כוס החורבות,NT,בסיכון נמוך,poultry
141,49,כוס החורבות,NT,בסיכון נמוך,poultry
141,51,כוס החורבות,NT,בסיכון נמוך,poultry
141,52,כוס החורבות,NT,בסיכון נמוך,poultry
142,1,כחל,NT,בסיכון נמוך,poultry
142,6,כחל,NT,בסיכון נמוך,poultry
142,16,כחל,NT,בסיכון נמוך,poultry
142,18,כחל,NT,בסיכון נמוך,poultry
142,19,כחל,NT,בסיכון נמוך,poultry
142,22,כחל,NT,בסיכון נמוך,poultry
142,23,כחל,NT,בסיכון נמוך,poultry
142,24,כחל,NT,בסיכון נמוך,poultry
142,27,כחל,NT,בסיכון נמוך,poultry
142,28,כחל,NT,בסיכון נמוך,poultry
142,37,כחל,NT,בסיכון נמוך,poultry
142,40,כחל,NT,בסיכון נמוך,poultry
142,41,כחל,NT,בסיכון נמוך,poultry
142,42,כחל,NT,בסיכון נמוך,poultry
142,43,כחל,NT,בסיכון נמוך,poultry
142,45,כחל,NT,בסיכון נמוך,poultry
142,47,כחל,NT,בסיכון נמוך,poultry
142,49,כחל,NT,בסיכון נמוך,poultry
142,51,כחל,NT,בסיכון נמוך,poultry
142,52,כחל,NT,בסיכון נמוך,poultry
143,1,כרוון,NT,בסיכון נמוך,poultry
143,2,כרוון,NT,בסיכון נמוך,poultry
143,3,כרוון,NT,בסיכון נמוך,poultry
143,4,כרוון,NT,בסיכון נמוך,poultry
143,5,כרוון,NT,בסיכון נמוך,poultry
143,6,כרוון,NT,בסיכון נמוך,poultry
143,8,כרוון,NT,בסיכון נמוך,poultry
143,9,כרוון,NT,בסיכון נמוך,poultry
143,10,כרוון,NT,בסיכון נמוך,poultry
143,11,כרוון,NT,בסיכון נמוך,poultry
143,12,כרוון,NT,בסיכון נמוך,poultry
143,13,כרוון,NT,בסיכון נמוך,poultry
143,14,כרוון,NT,בסיכון נמוך,poultry
143,15,כרוון,NT,בסיכון נמוך,poultry
143,16,כרוון,NT,בסיכון נמוך,poultry
143,18,כרוון,NT,בסיכון נמוך,poultry
143,19,כרוון,NT,בסיכון נמוך,poultry
143,20,כרוון,NT,בסיכון נמוך,poultry
143,21,כרוון,NT,בסיכון נמוך,poultry
143,22,כרוון,NT,בסיכון נמוך,poultry
143,23,כרוון,NT,בסיכון נמוך,poultry
143,24,כרוון,NT,בסיכון נמוך,poultry
143,26,כרוון,NT,בסיכון נמוך,poultry
143,27,כרוון,NT,בסיכון נמוך,poultry
143,28,כרוון,NT,בסיכון נמוך,poultry
143,29,כרוון,NT,בסיכון נמוך,poultry
143,32,כרוון,NT,בסיכון נמוך,poultry
143,34,כרוון,NT,בסיכון נמוך,poultry
143,37,כרוון,NT,בסיכון נמוך,poultry
143,41,כרוון,NT,בסיכון נמוך,poultry
143,42,כרוון,NT,בסיכון נמוך,poultry
143,43,כרוון,NT,בסיכון נמוך,poultry
143,44,כרוון,NT,בסיכון נמוך,poultry
143,45,כרוון,NT,בסיכון נמוך,poultry
143,46,כרוון,NT,בסיכון נמוך,poultry
143,47,כרוון,NT,בסיכון נמוך,poultry
143,48,כרוון,NT,בסיכון נמוך,poultry
143,49,כרוון,NT,בסיכון נמוך,poultry
143,50,כרוון,NT,בסיכון נמוך,poultry
143,51,כרוון,NT,בסיכון נמוך,poultry
143,52,כרוון,NT,בסיכון נמוך,poultry
143,53,כרוון,NT,בסיכון נמוך,poultry
144,1,לבן-חזה,NT,בסיכון נמוך,poultry
144,2,לבן-חזה,NT,בסיכון נמוך,poultry
144,3,לבן-חזה,NT,בסיכון נמוך,poultry
144,4,לבן-חזה,NT,בסיכון נמוך,poultry
144,5,לבן-חזה,NT,בסיכון נמוך,poultry
144,6,לבן-חזה,NT,בסיכון נמוך,poultry
144,7,לבן-חזה,NT,בסיכון נמוך,poultry
144,8,לבן-חזה,NT,בסיכון נמוך,poultry
144,9,לבן-חזה,NT,בסיכון נמוך,poultry
144,10,לבן-חזה,NT,בסיכון נמוך,poultry
144,11,לבן-חזה,NT,בסיכון נמוך,poultry
144,14,לבן-חזה,NT,בסיכון נמוך,poultry
144,15,לבן-חזה,NT,בסיכון נמוך,poultry
144,16,לבן-חזה,NT,בסיכון נמוך,poultry
144,21,לבן-חזה,NT,בסיכון נמוך,poultry
144,22,לבן-חזה,NT,בסיכון נמוך,poultry
144,23,לבן-חזה,NT,בסיכון נמוך,poultry
144,24,לבן-חזה,NT,בסיכון נמוך,poultry
144,27,לבן-חזה,NT,בסיכון נמוך,poultry
144,28,לבן-חזה,NT,בסיכון נמוך,poultry
144,29,לבן-חזה,NT,בסיכון נמוך,poultry
144,30,לבן-חזה,NT,בסיכון נמוך,poultry
144,31,לבן-חזה,NT,בסיכון נמוך,poultry
144,32,לבן-חזה,NT,בסיכון נמוך,poultry
144,33,לבן-חזה,NT,בסיכון נמוך,poultry
144,35,לבן-חזה,NT,בסיכון נמוך,poultry
144,36,לבן-חזה,NT,בסיכון נמוך,poultry
144,37,לבן-חזה,NT,בסיכון נמוך,poultry
144,38,לבן-חזה,NT,בסיכון נמוך,poultry
