FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
442,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.19931132
443,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6652.713619
444,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6652.713619
445,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,311,1970,3646,3,-0.241284487,665,16,34,2.125,44,2.75,2216.186023,138.5116264,5649.739626,353.1087266,16,1,9016.00854
446,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,311,1970,3646,3,-0.241284487,665,16,34,2.125,44,2.75,2216.186023,138.5116264,5649.739626,353.1087266,16,1,9016.00854
447,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,312,1998,5006,5,0.084680755,890,1,3,3,6,6,189.5292685,189.5292685,568.5878055,568.5878055,1,1,1880.99697
448,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,312,1998,5006,5,0.084680755,890,1,3,3,6,6,189.5292685,189.5292685,568.5878055,568.5878055,1,1,1880.99697
449,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173927.6835
450,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173927.6835
451,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88897.76956
452,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88897.76956
453,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121447.2058
454,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121447.2058
455,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,234,1998,3015,2,0.396156874,1066,4,20,5,32,8,1018.538169,254.6345422,5092.690845,1273.172711,4,1,5304.634076
456,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,234,1998,3015,2,0.396156874,1066,4,20,5,32,8,1018.538169,254.6345422,5092.690845,1273.172711,4,1,5304.634076
457,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97330.66601
458,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97330.66601
459,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163361.2931
460,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163361.2931
461,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74711.65659
462,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74711.65659
463,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,234,1998,3015,2,0.396156874,1066,9,18,2,9,1,687.1459852,76.34955391,1374.29197,152.6991078,9,1,1461.939718
464,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,234,1998,3015,2,0.396156874,1066,9,18,2,9,1,687.1459852,76.34955391,1374.29197,152.6991078,9,1,1461.939718
465,41,1708.669791,1244426.576,7090,0.557754824,1727027.364,14262.76572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44964.68799
466,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44964.68799
467,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178511.9971
468,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178511.9971
469,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,311,1970,3646,3,-0.241284487,665,0,0,0,0,0,0,0,0,0,0,0,187.3698157
470,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,311,1970,3646,3,-0.241284487,665,0,0,0,0,0,0,0,0,0,0,0,187.3698157
471,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131478.4987
472,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131478.4987
473,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50485.69086
474,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50485.69086
475,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2088.559168
476,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,2088.559168
477,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30452.63668
478,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30452.63668
479,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1094.169562
480,33,136.8061418,99646.28395,2588,0.432385592,757567.3668,6193.082452,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1094.169562
481,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,112,1957,2266,9,-0.635295992,449,8,13,1.625,8,1,630.0571068,78.75713835,962.8576351,120.3572044,8,1,2963.54961
482,33,136.8061418,99646.28395,2588,0.432385592,757567.3668,6193.082452,112,1957,2266,9,-0.635295992,449,8,13,1.625,8,1,630.0571068,78.75713835,962.8576351,120.3572044,8,1,2963.54961
483,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1286.239228
484,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1286.239228
485,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,14512.73089
486,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,14512.73089
487,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,314,1998,0,0,0,0,2,2,1,0,0,451.3667655,225.6833828,451.3667655,225.6833828,0,0,17180.29283
488,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,2,2,1,0,0,451.3667655,225.6833828,451.3667655,225.6833828,0,0,17180.29283
489,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,169.7225611
490,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,169.7225611
491,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,645,2002,14133,3,0.727673958,1226,3,3,1,0,0,1180.694881,393.5649602,1180.694881,393.5649602,0,0,67930.24947
492,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,645,2002,14133,3,0.727673958,1226,3,3,1,0,0,1180.694881,393.5649602,1180.694881,393.5649602,0,0,67930.24947
493,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,111,1957,2339,9,-0.934080774,315,50,97,1.94,64,1.28,10409.9696,208.199392,13577.76385,271.555277,24,0.48,76083.91773
494,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,111,1957,2339,9,-0.934080774,315,50,97,1.94,64,1.28,10409.9696,208.199392,13577.76385,271.555277,24,0.48,76083.91773
495,42,2103.50238,1531884.065,8523,0.514784418,2243950.012,18098.06598,112,1957,2266,9,-0.635295992,449,17,24,1.411764706,54,3.176470588,1857.478887,109.2634639,2322.839488,136.6376169,7,0.411764706,11135.27958
496,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,112,1957,2266,9,-0.635295992,449,17,24,1.411764706,54,3.176470588,1857.478887,109.2634639,2322.839488,136.6376169,7,0.411764706,11135.27958
497,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134733.0103
498,48,1321.004008,961710.0896,4233,0.821256367,1244192.722,9961.292258,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134733.0103
499,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109219.6322
500,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109219.6322
501,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104980.4503
502,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104980.4503
503,48,1321.004008,961710.0896,4233,0.821256367,1244192.722,9961.292258,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44502.98412
504,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44502.98412
505,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193222.2294
506,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193222.2294
507,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121626.5888
508,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121626.5888
509,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139028.2622
510,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139028.2622
511,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,4645.599106
512,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,4645.599106
513,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7928.399368
514,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7928.399368
515,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12904.68555
516,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12904.68555
517,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,1,2,2,0,0,520.5986441,520.5986441,520.5986441,520.5986441,0,0,49879.86411
518,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,645,2002,14133,3,0.727673958,1226,1,2,2,0,0,520.5986441,520.5986441,520.5986441,520.5986441,0,0,49879.86411
519,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131076.3571
520,43,1560.223574,1136174.046,6626,0.570263969,1777114.357,14284.57357,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131076.3571
521,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56324.47011
522,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56324.47011
523,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6186.265623
524,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6186.265623
525,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,234,1998,3015,2,0.396156874,1066,22,29,1.318181818,22,1,3695.058397,167.9571999,4760.043852,216.3656296,22,1,15449.8778
526,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,234,1998,3015,2,0.396156874,1066,22,29,1.318181818,22,1,3695.058397,167.9571999,4760.043852,216.3656296,22,1,15449.8778
527,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5591.54557
528,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5591.54557
529,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,161483.5688
530,36,398.9010593,290613.7486,2677,0.713862616,821101.3545,6625.335101,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,161483.5688
531,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8094.246438
532,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8094.246438
533,33,136.8061418,99646.28395,2588,0.432385592,757567.3668,6193.082452,111,1957,2339,9,-0.934080774,315,76,201,2.644736842,377,4.960526316,9023.0986,118.7249816,25865.08784,340.3301031,67,0.881578947,44393.62831
534,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,111,1957,2339,9,-0.934080774,315,76,201,2.644736842,377,4.960526316,9023.0986,118.7249816,25865.08784,340.3301031,67,0.881578947,44393.62831
535,33,136.8061418,99646.28395,2588,0.432385592,757567.3668,6193.082452,112,1957,2266,9,-0.635295992,449,0,0,0,0,0,0,0,0,0,0,0,98.54175511
536,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,112,1957,2266,9,-0.635295992,449,0,0,0,0,0,0,0,0,0,0,0,98.54175511
537,33,136.8061418,99646.28395,2588,0.432385592,757567.3668,6193.082452,113,1957,1831,9,-0.934080774,315,24,66,2.75,110,4.583333333,3762.279338,156.7616391,8567.845119,356.9935466,17,0.708333333,19348.9022
538,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,113,1957,1831,9,-0.934080774,315,24,66,2.75,110,4.583333333,3762.279338,156.7616391,8567.845119,356.9935466,17,0.708333333,19348.9022
539,38,169.1482948,123218.3633,4733,0.262909419,1305506.151,10322.15761,224,1970,2148,5,-0.469161445,526,46,100,2.173913043,162,3.52173913,8684.865542,188.8014248,22707.17926,493.6343317,45,0.97826087,47916.07005
540,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,224,1970,2148,5,-0.469161445,526,46,100,2.173913043,162,3.52173913,8684.865542,188.8014248,22707.17926,493.6343317,45,0.97826087,47916.07005
541,38,169.1482948,123218.3633,4733,0.262909419,1305506.151,10322.15761,225,1970,3579,6,-0.548627515,497,0,0,0,0,0,0,0,0,0,0,0,742.8935016
542,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,225,1970,3579,6,-0.548627515,497,0,0,0,0,0,0,0,0,0,0,0,742.8935016
543,38,169.1482948,123218.3633,4733,0.262909419,1305506.151,10322.15761,226,1970,1409,7,-0.548627515,497,72,157,2.180555556,158,2.194444444,9022.647638,125.3145505,22847.47271,317.3260099,71,0.986111111,48430.3505
544,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,226,1970,1409,7,-0.548627515,497,72,157,2.180555556,158,2.194444444,9022.647638,125.3145505,22847.47271,317.3260099,71,0.986111111,48430.3505
545,38,169.1482948,123218.3633,4733,0.262909419,1305506.151,10322.15761,234,1998,3015,2,0.396156874,1066,15,18,1.2,12,0.8,5129.777581,341.9851721,5129.777581,341.9851721,12,0.8,46103.65347
546,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,234,1998,3015,2,0.396156874,1066,15,18,1.2,12,0.8,5129.777581,341.9851721,5129.777581,341.9851721,12,0.8,46103.65347
547,38,169.1482948,123218.3633,4733,0.262909419,1305506.151,10322.15761,313,1998,3147,4,0.214925111,971,29,40,1.379310345,59,2.034482759,3096.33241,106.7700831,5800.433233,200.0149391,27,0.931034483,25009.12608
548,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,313,1998,3147,4,0.214925111,971,29,40,1.379310345,59,2.034482759,3096.33241,106.7700831,5800.433233,200.0149391,27,0.931034483,25009.12608
549,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,411,1993,3590,2,0.195854822,955,3,3,1,0,0,1999.621359,666.5404531,1999.621359,666.5404531,0,0,46937.8651
550,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,411,1993,3590,2,0.195854822,955,3,3,1,0,0,1999.621359,666.5404531,1999.621359,666.5404531,0,0,46937.8651
551,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,613,1953,4846,2,0.516157712,1132,104,133,1.278846154,102,0.980769231,15917.65429,153.0543682,20963.76169,201.5746316,101,0.971153846,79266.77299
552,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,613,1953,4846,2,0.516157712,1132,104,133,1.278846154,102,0.980769231,15917.65429,153.0543682,20963.76169,201.5746316,101,0.971153846,79266.77299
553,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,9558.871072
554,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,9558.871072
555,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,621,1968,547,0,0,0,7,7,1,0,0,8238.472255,1176.924608,8238.472255,1176.924608,0,0,61503.65081
556,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,621,1968,547,0,0,0,7,7,1,0,0,8238.472255,1176.924608,8238.472255,1176.924608,0,0,61503.65081
557,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92975.1121
558,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92975.1121
559,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,624,1962,1985,9,-0.237948898,667,4,4,1,3,0.75,7254.994215,1813.748554,7254.994215,1813.748554,2,0.5,7807.929148
560,53,59.0130688,43007.17512,839,0.876220541,405967.7696,3248.439542,624,1962,1985,9,-0.237948898,667,4,4,1,3,0.75,7254.994215,1813.748554,7254.994215,1813.748554,2,0.5,7807.929148
561,10,1236.853464,901318.5701,4897,0.687248796,1368522.293,10972.9542,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67310.52727
562,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67310.52727
563,8,345.1253328,251417.6042,2482,0.716145054,797344.1679,6413.56609,621,1968,547,0,0,0,1,1,1,0,0,7737.391678,7737.391678,7737.391678,7737.391678,0,0,7333.1034
564,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,1,1,1,0,0,7737.391678,7737.391678,7737.391678,7737.391678,0,0,7333.1034
565,8,345.1253328,251417.6042,2482,0.716145054,797344.1679,6413.56609,642,1998,4819,1,0.405114712,1072,1,2,2,0,0,157.6471009,157.6471009,157.6471009,157.6471009,0,0,23782.94764
566,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,642,1998,4819,1,0.405114712,1072,1,2,2,0,0,157.6471009,157.6471009,157.6471009,157.6471009,0,0,23782.94764
567,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,641,1998,3007,3,0.237566865,985,4,8,2,4,1,285.6213133,71.40532833,571.2426266,142.8106567,4,1,3832.920853
568,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,641,1998,3007,3,0.237566865,985,4,8,2,4,1,285.6213133,71.40532833,571.2426266,142.8106567,4,1,3832.920853
569,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,645,2002,14133,3,0.727673958,1226,58,222,3.827586207,522,9,13366.37164,230.4546835,58521.73941,1008.995507,57,0.982758621,60931.45807
570,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,645,2002,14133,3,0.727673958,1226,58,222,3.827586207,522,9,13366.37164,230.4546835,58521.73941,1008.995507,57,0.982758621,60931.45807
571,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,641,1998,3007,3,0.237566865,985,20,42,2.1,34,1.7,2219.773264,110.9886632,5256.474159,262.8237079,19,0.95,16830.56963
572,5,324.6979532,236435.898,3934,0.438154508,1135973.971,9127.122905,641,1998,3007,3,0.237566865,985,20,42,2.1,34,1.7,2219.773264,110.9886632,5256.474159,262.8237079,19,0.95,16830.56963
573,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,642,1998,4819,1,0.405114712,1072,103,236,2.291262136,264,2.563106796,13129.32324,127.4691577,34318.28154,333.1871994,101,0.980582524,68562.53912
574,5,324.6979532,236435.898,3934,0.438154508,1135973.971,9127.122905,642,1998,4819,1,0.405114712,1072,103,236,2.291262136,264,2.563106796,13129.32324,127.4691577,34318.28154,333.1871994,101,0.980582524,68562.53912
575,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,644,2002,1301,2,1.612326804,1514,33,50,1.515151515,32,0.96969697,6300.526131,190.9250343,9619.086999,291.4874848,32,0.96969697,56799.58271
576,5,324.6979532,236435.898,3934,0.438154508,1135973.971,9127.122905,644,2002,1301,2,1.612326804,1514,33,50,1.515151515,32,0.96969697,6300.526131,190.9250343,9619.086999,291.4874848,32,0.96969697,56799.58271
577,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,645,2002,14133,3,0.727673958,1226,34,144,4.235294118,268,7.882352941,10009.86817,294.4078875,45480.27636,1337.655187,33,0.970588235,79908.42255
578,5,324.6979532,236435.898,3934,0.438154508,1135973.971,9127.122905,645,2002,14133,3,0.727673958,1226,34,144,4.235294118,268,7.882352941,10009.86817,294.4078875,45480.27636,1337.655187,33,0.970588235,79908.42255
579,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,111,1957,2339,9,-0.934080774,315,28,92,3.285714286,240,8.571428571,5277.871332,188.4954047,17589.39232,628.192583,25,0.892857143,30922.26829
580,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,111,1957,2339,9,-0.934080774,315,28,92,3.285714286,240,8.571428571,5277.871332,188.4954047,17589.39232,628.192583,25,0.892857143,30922.26829
581,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,122,1957,1146,9,-0.437713933,540,14,48,3.428571429,109,7.785714286,2278.82507,162.7732193,7547.316078,539.0940055,11,0.785714286,36948.19337
582,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,122,1957,1146,9,-0.437713933,540,14,48,3.428571429,109,7.785714286,2278.82507,162.7732193,7547.316078,539.0940055,11,0.785714286,36948.19337
583,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,14120.2084
584,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,14120.2084
585,4,175.1808226,127576.7305,2689,0.470868745,792562.4867,6386.404607,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1.014255988
586,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1.014255988
587,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14424.5511
588,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14424.5511
589,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,8522.622214
590,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,8522.622214
591,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,1163.091227
592,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,1163.091227
593,3,445.6542324,324498.3646,4276,0.472251658,1200309.609,9569.171971,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,17700.98801
594,35,83.58181361,60872.39166,1676,0.521844488,596527.973,4815.429303,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,17700.98801
